"id","retweetId","Content","Original_post_content","frame","topic"
"1088016493567266816",1089058343447085056,"@greenpeace_de @beamzuse Ist die Stadt Heidelberg AfD gesteuert oder was ist da los. 
    Die Jugend geht auf die Straße um für ihre Zukunft zum demonstrieren und um aufmerksam zu machen das noch mehr Generationen einen lebenswerten Planeten zum Leben brauchen. 
    Das sollte aufwecken und nicht verärgern!","Schüler wollen für ihre Zukunft demonstrieren. Stadt Heidelberg verbietet die Proteste für Klimaschutz. Was denkt ihr darüber? <U+0001F447> Schreibt uns Kommentare <U+0001F447> #FridaysForFuture https://t.co/JW7yuMUCIn","Motivational","Euphorie"
"1088016493567266816",1088169012159225856,"@greenpeace_de Lame <U+0001F44E><U+0001F44E><U+0001F44E><U+0001F44E>","Schüler wollen für ihre Zukunft demonstrieren. Stadt Heidelberg verbietet die Proteste für Klimaschutz. Was denkt ihr darüber? <U+0001F447> Schreibt uns Kommentare <U+0001F447> #FridaysForFuture https://t.co/JW7yuMUCIn","Motivational","Euphorie"
"1088016493567266816",1088572618482036736,"@greenpeace_de Schade @heidelberg_de 
    
    Es ist auch Ihre Zukunft, für die wir gemeinsam streiken.
    
    #FridaysForFuture #Kohlekommission #ZukunftsKommission #EndCoal #endeGelaende #wirsindmehr","Schüler wollen für ihre Zukunft demonstrieren. Stadt Heidelberg verbietet die Proteste für Klimaschutz. Was denkt ihr darüber? <U+0001F447> Schreibt uns Kommentare <U+0001F447> #FridaysForFuture https://t.co/JW7yuMUCIn","Motivational","Euphorie"
"1088016493567266816",1088081117796880384,"@greenpeace_de ""Deutsches Pflichtbewusstsein"" Schüler müssen zur Schule, damit sie eine Zukunft haben, Schüler dürfen zu nicht zu Demos, bei denen sie für ihre Zukunft streiten. Alles nur, damit die Ordnung bewahrt bleibt...
    In Ordnung gehen wir in den Untergang.","Schüler wollen für ihre Zukunft demonstrieren. Stadt Heidelberg verbietet die Proteste für Klimaschutz. Was denkt ihr darüber? <U+0001F447> Schreibt uns Kommentare <U+0001F447> #FridaysForFuture https://t.co/JW7yuMUCIn","Motivational","Euphorie"
"1088016493567266816",1088059433626882048,"@greenpeace_de Die Stadt muss sich ja an die Gesetze halten. Muss einen aber ja nicht abhalten. Danke den 200!","Schüler wollen für ihre Zukunft demonstrieren. Stadt Heidelberg verbietet die Proteste für Klimaschutz. Was denkt ihr darüber? <U+0001F447> Schreibt uns Kommentare <U+0001F447> #FridaysForFuture https://t.co/JW7yuMUCIn","Motivational","Euphorie"
"1088016493567266816",1088052842768797696,"@greenpeace_de Kindern wird also verboten, sich für ihre Zukunft einzusetzen. Ganz schlechtes Zeichen gegen zivilgesellschaftlichen Einsatz für unser aller Grundbedürfnis: Weiterleben! Stadt sollte Verbot umgehend aufheben, Politik muss Ängste endlich ernst nehmen!","Schüler wollen für ihre Zukunft demonstrieren. Stadt Heidelberg verbietet die Proteste für Klimaschutz. Was denkt ihr darüber? <U+0001F447> Schreibt uns Kommentare <U+0001F447> #FridaysForFuture https://t.co/JW7yuMUCIn","Motivational","Euphorie"
"1088016493567266816",1088017279600726016,"@greenpeace_de Man kann doch einen stillen Protest machen. Alle setzen sich vor Kamine und Holzöfen und protestieren für weniger Feinstaubbelastungen an Hauptstraßen.","Schüler wollen für ihre Zukunft demonstrieren. Stadt Heidelberg verbietet die Proteste für Klimaschutz. Was denkt ihr darüber? <U+0001F447> Schreibt uns Kommentare <U+0001F447> #FridaysForFuture https://t.co/JW7yuMUCIn","Motivational","Euphorie"
"1088016493567266816",1088047751181623296,"@greenpeace_de Immer die Besserwisser
    Besser woanders Messen, als Fahrverbot
    Besser ganz China umbauen, als Tempolimit
    Besser erst Kamin abschaffen, dann Kohlekraftwerke
    Was besser ist um damit als erstes anzufangen weiß niemand
    Nicht anzufangen wäre sträflich. #Klimakrise","Schüler wollen für ihre Zukunft demonstrieren. Stadt Heidelberg verbietet die Proteste für Klimaschutz. Was denkt ihr darüber? <U+0001F447> Schreibt uns Kommentare <U+0001F447> #FridaysForFuture https://t.co/JW7yuMUCIn","Motivational","Euphorie"
"1088016493567266816",1088110982797365248,"@greenpeace_de @InfoEndCoal Unterste Schublade Stadt Heidelberg!! <U+0001F44E><U+0001F44E><U+0001F44E>","Schüler wollen für ihre Zukunft demonstrieren. Stadt Heidelberg verbietet die Proteste für Klimaschutz. Was denkt ihr darüber? <U+0001F447> Schreibt uns Kommentare <U+0001F447> #FridaysForFuture https://t.co/JW7yuMUCIn","Motivational","Euphorie"
"1088016493567266816",1088117150487842816,"@greenpeace_de Endlich gehen junge Menschen auf die Straße und zeigen den anderen, dass diese nicht einfach so die Welt und unsere Zukunft zerstören können, dass wir endlich handeln müssen. Das verbieten? Eine Schande und vor allem feige. #ClimateAction","Schüler wollen für ihre Zukunft demonstrieren. Stadt Heidelberg verbietet die Proteste für Klimaschutz. Was denkt ihr darüber? <U+0001F447> Schreibt uns Kommentare <U+0001F447> #FridaysForFuture https://t.co/JW7yuMUCIn","Motivational","Euphorie"
"1088016493567266816",1088721121908875264,"@greenpeace_de Wer demonstrieren fürs Klima verbietet, verhindert Bildung und will nur seine Macht demonstrieren.","Schüler wollen für ihre Zukunft demonstrieren. Stadt Heidelberg verbietet die Proteste für Klimaschutz. Was denkt ihr darüber? <U+0001F447> Schreibt uns Kommentare <U+0001F447> #FridaysForFuture https://t.co/JW7yuMUCIn","Motivational","Euphorie"
"1088016493567266816",1088111351317360640,"@greenpeace_de Richtig so. Die Alten machen ja nix. Ham uns das ganze ja eingebrockt!","Schüler wollen für ihre Zukunft demonstrieren. Stadt Heidelberg verbietet die Proteste für Klimaschutz. Was denkt ihr darüber? <U+0001F447> Schreibt uns Kommentare <U+0001F447> #FridaysForFuture https://t.co/JW7yuMUCIn","Motivational","Euphorie"
"1088016493567266816",1088041437982322688,"@greenpeace_de Schulpflicht ist wichtig. Aber Demos vor Rathäusern am Wochenende erhalten wenig Aufmerksamkeit.
    Im Politikunterricht wird doch politisches Engagement gepredigt, warum fördern Schulen dieses dann nicht?
    Besser mit den Schülern reden, statt zu verbieten.
    https://t.co/rdoE6FPshp","Schüler wollen für ihre Zukunft demonstrieren. Stadt Heidelberg verbietet die Proteste für Klimaschutz. Was denkt ihr darüber? <U+0001F447> Schreibt uns Kommentare <U+0001F447> #FridaysForFuture https://t.co/JW7yuMUCIn","Motivational","Euphorie"
"1088016493567266816",1088022460702883840,"@greenpeace_de Meiner Meinung nach tut sich @heidelberg_de  damit keinen Gefallen.
    
    Die Politikverdrossenheit steigt mit jedem Tag, an dem in Sachen #Klimaschutz nichts getan wird. Verbote lassen diese Tendenz expotenzial steigen. 
    
    Eine gefährliche Entwicklung für die Demokratie.","Schüler wollen für ihre Zukunft demonstrieren. Stadt Heidelberg verbietet die Proteste für Klimaschutz. Was denkt ihr darüber? <U+0001F447> Schreibt uns Kommentare <U+0001F447> #FridaysForFuture https://t.co/JW7yuMUCIn","Motivational","Euphorie"
"1088016493567266816",1088151261009137664,"@greenpeace_de Schülerproteste - TOP!
    Dickes Lob &amp; Dank an jede(n) Einzelne(n), die/der sich traut &amp; friedlich demonstriert? &lt;3
    @heidelberg_de -Verbot - FLOP!
    Seid stolz auf Eure Kids! Auf eine Generation, die verantwortungsvoll in die Zukunft blickt &amp; Verantwortung von Politikern fordern darf!","Schüler wollen für ihre Zukunft demonstrieren. Stadt Heidelberg verbietet die Proteste für Klimaschutz. Was denkt ihr darüber? <U+0001F447> Schreibt uns Kommentare <U+0001F447> #FridaysForFuture https://t.co/JW7yuMUCIn","Motivational","Euphorie"
"1088016493567266816",1088317403958775808,"@greenpeace_de @RadwegH Interessant. Ist das jetzt die erste Stadt, die die Klimastreiks am Freitag verbietet? Oder haben weitere Schüler*innen Konsequenzen zu tragen?","Schüler wollen für ihre Zukunft demonstrieren. Stadt Heidelberg verbietet die Proteste für Klimaschutz. Was denkt ihr darüber? <U+0001F447> Schreibt uns Kommentare <U+0001F447> #FridaysForFuture https://t.co/JW7yuMUCIn","Motivational","Euphorie"
"1088016493567266816",1088321873740472320,"@greenpeace_de Sie dürfen und sollten streiken. Vielleicht bewegt sich ja dann mal was. In Sachen Klimaschutz. Auch im Verkehr.","Schüler wollen für ihre Zukunft demonstrieren. Stadt Heidelberg verbietet die Proteste für Klimaschutz. Was denkt ihr darüber? <U+0001F447> Schreibt uns Kommentare <U+0001F447> #FridaysForFuture https://t.co/JW7yuMUCIn","Motivational","Euphorie"
"1088016493567266816",1088114592243507200,"@SchafDas @greenpeace_de Sie bezahlen den Klimawandel? Interessant.","Schüler wollen für ihre Zukunft demonstrieren. Stadt Heidelberg verbietet die Proteste für Klimaschutz. Was denkt ihr darüber? <U+0001F447> Schreibt uns Kommentare <U+0001F447> #FridaysForFuture https://t.co/JW7yuMUCIn","Motivational","Euphorie"
"1088016493567266816",1088226958738186240,"@greenpeace_de Die sind in einem Alter, die können einen nur Leid tun. Die werden alle noch den Kitt aus den Fenstern fressen müssen. Ich gehe jede Wette ein, in fünf Jahren kräht keine Sau mehr nach Umweltschutz, weil wir dann andere Problem haben.","Schüler wollen für ihre Zukunft demonstrieren. Stadt Heidelberg verbietet die Proteste für Klimaschutz. Was denkt ihr darüber? <U+0001F447> Schreibt uns Kommentare <U+0001F447> #FridaysForFuture https://t.co/JW7yuMUCIn","Motivational","Euphorie"
"1088016493567266816",1088043857823100928,"@greenpeace_de Um auch die Lehrer und Beamten mit zu nehmen, die das Anliegen unterstützen wollen, sollten die Schüler in den sauren Apfel beißen und es auf den Nachmittag verschieben.","Schüler wollen für ihre Zukunft demonstrieren. Stadt Heidelberg verbietet die Proteste für Klimaschutz. Was denkt ihr darüber? <U+0001F447> Schreibt uns Kommentare <U+0001F447> #FridaysForFuture https://t.co/JW7yuMUCIn","Motivational","Euphorie"
"1088016493567266816",1086313316161675264,"@felixhuesmann Auf der einen Seite wird sich über fehlendes politisches Interesse und Engagement von Kindern und Jugendlichen beklagt, andererseits verhindert man über solche Umwege ebendieses. So wird ein großer (und der wichtigste) Teil der Bevölkerung an politischer Einflussnahme gehindert.","Schüler wollen für ihre Zukunft demonstrieren. Stadt Heidelberg verbietet die Proteste für Klimaschutz. Was denkt ihr darüber? <U+0001F447> Schreibt uns Kommentare <U+0001F447> #FridaysForFuture https://t.co/JW7yuMUCIn","Motivational","Euphorie"
"1088104826028711936",1088141733983150080,"@greenpeace_de @Rembrandt1405 Für Regenerative ist gleichzeitig ein Votum gegen Kohle und Atomkraft, weltweit. 
    
    Jeder kann seinen Beitrag dazu leisten,  Photovoltaik,  Solar, Windenergie, die beste Argumentation.
    
    Viel regenerative Energien =  bester Konkurrent gegen Kohleenergie.
    
    Saubere Luft gratis..","Wir streiken bis ihr handelt <U+270A> Schülerinnen und Schüler wollen am Freitag wieder protestieren. In Berlin, wo die #Kohlekommission tagt. #FridaysForFuture https://t.co/R5IaqdUdap","Motivational","Euphorie"
"1088104826028711936",1088138507892281344,"@greenpeace_de Bleibt stark, haltet zusammen, weiter so<U+0001F44F><U+0001F3FF><U+0001F44F><U+0001F3FF>","Wir streiken bis ihr handelt <U+270A> Schülerinnen und Schüler wollen am Freitag wieder protestieren. In Berlin, wo die #Kohlekommission tagt. #FridaysForFuture https://t.co/R5IaqdUdap","Motivational","Euphorie"
"1088104826028711936",1088122275436609536,"@greenpeace_de Was Jugendliche doch alles machen, um die Schule zu schwänzen. Am Samstag käme keiner","Wir streiken bis ihr handelt <U+270A> Schülerinnen und Schüler wollen am Freitag wieder protestieren. In Berlin, wo die #Kohlekommission tagt. #FridaysForFuture https://t.co/R5IaqdUdap","Motivational","Euphorie"
"1088104826028711936",1088107116345376768,"@greenpeace_de Sehr gutes Motto!!","Wir streiken bis ihr handelt <U+270A> Schülerinnen und Schüler wollen am Freitag wieder protestieren. In Berlin, wo die #Kohlekommission tagt. #FridaysForFuture https://t.co/R5IaqdUdap","Motivational","Euphorie"
"1088104826028711936",1088112737551613952,"@greenpeace_de Haltet durch. Die Generation unserer Eltern erkennen den Misst nicht an, den sie verbockt haben. Drum sind se etwas sturr und weniger einsichtig. :-)","Wir streiken bis ihr handelt <U+270A> Schülerinnen und Schüler wollen am Freitag wieder protestieren. In Berlin, wo die #Kohlekommission tagt. #FridaysForFuture https://t.co/R5IaqdUdap","Motivational","Euphorie"
"1088383246054887424",1.088379454207e+18,"More than 32000!!!
    #Youthforclimate
    Happening now in #Brussels
    Dat hebt u goed gelezen.
    <U+0001F4AA><U+0001F4AA><U+0001F4AA>
    <U+0001F49A><U+0001F49A><U+0001F49A> https://t.co/RWBjRaWO9n","Erst waren es 3.000, dann 14.000.. Heute demonstrieren schon 32.000 Jugendliche für echten Klimaschutz in Brüssel. Der Hammer <U+0001F4AA>
    
    #youthforclimate
    #FridaysForFuture https://t.co/uCHjlolgIN","Motivational","Euphorie"
"1088482743825166336",1088392581451599872,"HAPPENING NOW! They're back <U+270A><U+0001F4AA> These students want #climateaction and they are not going to stop marching until they get it! READ our interview with Belgian school #Klimaatmars #Youth4Climate strikers: https://t.co/iv7HpGD444 https://t.co/j3F644JB5B","#Belgien hat mit #Youth4Climate gut vorgelegt, morgen geht’s weiter mit #FridaysForFuture und am 1.2. ist #EndeGelaende für die #Kohlekomission.
    Unsere Bewegung für #Klimgerechtigkeit ist nicht mehr zu stoppen. #Kohleausstieg wir kommen! https://t.co/XCT8ba9cQg","Motivational","Euphorie"
"1088727393680982016",1088750415087370240,"@AtesGuerpinar Dann sag mal bescheid, wenn du mal was gelernt hast.^^
    Mach Ihr Klimaschutz, nicht Klimawende oder Klimareform? https://t.co/e9X3BIB8uq","Ich freue mich: Gleich geht es auf die Demo in München #fridaysforfuture - anstatt es von oben herab 'toll' zu finden, wie 'die Kinder' sich für den #klimaschutz einsetzen, sollte man vielleicht von ihnen lernen und handeln #kohleausstieg","","Artefakt"
"1088727393680982016",1088732459712344064,"@AtesGuerpinar @dieLinke Unterstützung für Schulschwänzer.","Ich freue mich: Gleich geht es auf die Demo in München #fridaysforfuture - anstatt es von oben herab 'toll' zu finden, wie 'die Kinder' sich für den #klimaschutz einsetzen, sollte man vielleicht von ihnen lernen und handeln #kohleausstieg","","Artefakt"
"1088727393680982016",1088762994648064000,"@AtesGuerpinar @dieLinke Ihr habt so einen an der latte. Ihr missbraucht die Kinder fuer eure politische Ideologie.","Ich freue mich: Gleich geht es auf die Demo in München #fridaysforfuture - anstatt es von oben herab 'toll' zu finden, wie 'die Kinder' sich für den #klimaschutz einsetzen, sollte man vielleicht von ihnen lernen und handeln #kohleausstieg","","Artefakt"
"1088727393680982016",1088734910876131328,"@AtesGuerpinar @dieLinke Genau! Populistische Politik unter ausnutzen von Kindern und unter Missachtung von Recht und Gesetz. Naja, die Linke mag diese ganze Gesetzsache sowieso nicht, also schonmal der nächsten Generation beibringen, dass Gesetze zum ignorieren da sind. https://t.co/9NA6VBA5yO","Ich freue mich: Gleich geht es auf die Demo in München #fridaysforfuture - anstatt es von oben herab 'toll' zu finden, wie 'die Kinder' sich für den #klimaschutz einsetzen, sollte man vielleicht von ihnen lernen und handeln #kohleausstieg","","Artefakt"
"1088727393680982016",1088733488939847680,"@AtesGuerpinar @dieLinke Man Soll die Kinder nicht lernen zu lügen!!","Ich freue mich: Gleich geht es auf die Demo in München #fridaysforfuture - anstatt es von oben herab 'toll' zu finden, wie 'die Kinder' sich für den #klimaschutz einsetzen, sollte man vielleicht von ihnen lernen und handeln #kohleausstieg","","Artefakt"
"1088727393680982016",1088867221101834240,"@AtesGuerpinar @dieLinke Hahaha  ja geh mit den Kinderlein  spielen....ist besser so...","Ich freue mich: Gleich geht es auf die Demo in München #fridaysforfuture - anstatt es von oben herab 'toll' zu finden, wie 'die Kinder' sich für den #klimaschutz einsetzen, sollte man vielleicht von ihnen lernen und handeln #kohleausstieg","","Artefakt"
